id;taxonomies/ids;taxonomies/32/ca;taxonomies/32/en;taxonomies/32/es;parent/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_date;end_date;status/id;status/key;status/name/en;status/name/ca;status/name/es;progress;created_at;updated_at;url;component/id;proposal_urls;reference;children_count;comments_count;address;latitude;longitude;status/name/machine_translations/es;taxonomies/36/ca;taxonomies/36/en;taxonomies/36/es;taxonomies/34/ca;taxonomies/34/en;taxonomies/34/es;taxonomies/38/ca;taxonomies/38/en;taxonomies/38/es;taxonomies/42/ca;taxonomies/42/en;taxonomies/42/es;taxonomies/35/ca;taxonomies/35/en;taxonomies/35/es;taxonomies/33/ca;taxonomies/33/en;taxonomies/33/es;taxonomies/44/ca;taxonomies/44/en;taxonomies/44/es;taxonomies/46/ca;taxonomies/46/en;taxonomies/46/es;taxonomies/45/ca;taxonomies/45/en;taxonomies/45/es;taxonomies/43/ca;taxonomies/43/en;taxonomies/43/es;taxonomies/40/ca;taxonomies/40/en;taxonomies/40/es;taxonomies/48/ca;taxonomies/48/en;taxonomies/48/es;taxonomies/47/ca;taxonomies/47/en;taxonomies/47/es;taxonomies/41/ca;taxonomies/41/en;taxonomies/41/es;taxonomies/39/ca;taxonomies/39/en;taxonomies/39/es;taxonomies/37/ca;taxonomies/37/en;taxonomies/37/es;taxonomies/49/ca;taxonomies/49/en;taxonomies/49/es
189;33;;;;;Molestias dolores.;Quaerat qui.;Ut commodi.;<p>Quasi at voluptatum. Quo molestias quia. Maxime recusandae culpa.</p>;<p>Voluptas ut possimus. Sequi aliquid atque. Et minima quia.</p>;<p>Eius quo qui. Impedit modi optio. Labore aut rerum.</p>;;;;;"";"";"";7.0;2025-01-29 11:16:40 UTC;2025-01-29 11:16:40 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/189;46;"";NIGHT-RESU-2025-01-189;3;0;1909 Lavern Ways 73819-0711 Kilbackmouth;24.571554560134317;-140.10886049538323;;;;;;;;;;;;;;;;;Voluptates ea nihil fugiat non.;Voluptates ea nihil fugiat non.;Voluptates ea nihil fugiat non.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;"";;;;189;Aut dolorem.;Perferendis quibusdam.;Dolorem sit.;<p>Repellendus animi impedit. Autem dolorem commodi. Necessitatibus non cumque.</p>;<p>Autem sunt dolores. Magni minima sequi. In quaerat quis.</p>;<p>Dolores corporis perferendis. Ipsa maiores laudantium. Recusandae culpa unde.</p>;2025-01-29;2025-02-08;30;status_4;aut;quae;;7.0;2025-01-29 11:16:40 UTC;2025-01-29 11:16:42 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/190;46;"";NIGHT-RESU-2025-01-190;0;7;;;;ea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;"";;;;189;Quia ut.;Dolorem ipsa.;Sed quia.;<p>Alias iusto ut. Dolor laudantium labore. Repellat rerum voluptatem.</p>;<p>Nisi iste non. Consequatur qui repudiandae. Culpa possimus eum.</p>;<p>Labore eligendi ad. Non voluptas nemo. Placeat aut nam.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;35.0;2025-01-29 11:16:42 UTC;2025-01-29 11:16:43 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/191;46;"";NIGHT-RESU-2025-01-191;0;1;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;"";;;;189;Id officiis.;Et nobis.;Dicta sit.;<p>Doloribus odit officia. Enim dolor ullam. Adipisci velit reprehenderit.</p>;<p>Dolorem quo facilis. Pariatur perspiciatis ut. Vitae voluptatem voluptatem.</p>;<p>Delectus earum provident. Quaerat impedit facere. Sunt rerum ut.</p>;2025-01-29;2025-02-08;9;status_3;consectetur;blanditiis;;84.0;2025-01-29 11:16:43 UTC;2025-01-29 11:16:44 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/192;46;"";NIGHT-RESU-2025-01-192;0;4;;;;quam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;38;;;;;Unde sit.;Totam esse.;Qui officiis.;<p>Ad quis et. Est quam quo. Sit in et.</p>;<p>Et itaque deleniti. Est ducimus aut. Eveniet fugiat dicta.</p>;<p>Nihil odio debitis. Esse animi nobis. Ipsam vel in.</p>;;;;;"";"";"";6.0;2025-01-29 11:16:44 UTC;2025-01-29 11:16:46 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/193;46;"";NIGHT-RESU-2025-01-193;3;4;7377 Thompson Shoals 40380-6779 West Lavonnatown;42.382317603702376;-121.23221310292516;;;;;;;;Non saepe molestiae est earum.;Non saepe molestiae est earum.;Non saepe molestiae est earum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;"";;;;193;Iure accusantium.;Debitis sed.;Aut dignissimos.;<p>Esse optio nam. Et facilis dolorem. Provident eaque dolor.</p>;<p>Et officia ad. Quisquam similique sit. Dolore est accusantium.</p>;<p>Doloribus omnis quasi. Suscipit magnam corporis. Molestiae ipsum consequatur.</p>;2025-01-29;2025-02-08;7;status_1;omnis;eos;;6.0;2025-01-29 11:16:46 UTC;2025-01-29 11:16:46 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/194;46;"";NIGHT-RESU-2025-01-194;0;1;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;"";;;;193;Dolor cumque.;Ad ut.;Eveniet quibusdam.;<p>Ut maiores aliquid. Voluptatibus beatae illum. Sequi cupiditate consectetur.</p>;<p>Doloremque enim labore. Quia iure nam. Et molestiae incidunt.</p>;<p>Quaerat cumque quis. Illo repellendus voluptas. Facere modi quo.</p>;2025-01-29;2025-02-08;11;status_0;cum;dolorum;;42.0;2025-01-29 11:16:46 UTC;2025-01-29 11:16:48 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/195;46;"";NIGHT-RESU-2025-01-195;0;6;;;;consequatur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;"";;;;193;Facere rerum.;Eius aut.;Autem totam.;<p>Tempora sint exercitationem. Delectus maxime expedita. Porro et rerum.</p>;<p>Ea omnis nemo. Ipsum temporibus qui. Animi est voluptatem.</p>;<p>Voluptatem est quasi. Et cupiditate velit. Fuga voluptas quidem.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;81.0;2025-01-29 11:16:48 UTC;2025-01-29 11:16:48 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/196;46;"";NIGHT-RESU-2025-01-196;0;0;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;43;;;;;Deleniti optio.;Ut nesciunt.;Consequuntur magni.;<p>Laborum unde vel. Et sed corrupti. Culpa labore iste.</p>;<p>Earum et et. Et perferendis qui. Sed explicabo quas.</p>;<p>Officia libero voluptates. Aut doloremque et. Repellendus voluptatibus quis.</p>;;;;;"";"";"";7.0;2025-01-29 11:16:48 UTC;2025-01-29 11:16:51 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/197;46;"";NIGHT-RESU-2025-01-197;3;10;365 Michael Lights 08350-2145 Danielborough;-39.659967132967715;-86.66033489458684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;;;;;;;;;;;;;;;;;;;;;
198;"";;;;197;A dolor.;Qui et.;Dolores tempora.;<p>Nam est ea. Sint qui consequatur. Voluptas ut corporis.</p>;<p>Vitae aut explicabo. Qui reprehenderit ut. Qui natus eaque.</p>;<p>Quia dolorum explicabo. Porro quia ratione. Illo rem et.</p>;2025-01-29;2025-02-08;13;status_2;voluptas;sequi;;7.0;2025-01-29 11:16:51 UTC;2025-01-29 11:16:55 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/198;46;"";NIGHT-RESU-2025-01-198;0;10;;;;eaque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;"";;;;197;Velit est.;Doloremque et.;Necessitatibus eius.;<p>Quia est ex. Voluptas ut illo. Consequatur quibusdam maxime.</p>;<p>Totam est ducimus. Corrupti itaque aut. Recusandae numquam minus.</p>;<p>Eveniet et pariatur. Exercitationem sint dignissimos. Dolores aut dolorum.</p>;2025-01-29;2025-02-08;29;status_3;et;magni;;22.0;2025-01-29 11:16:55 UTC;2025-01-29 11:16:55 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/199;46;"";NIGHT-RESU-2025-01-199;0;4;;;;sunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;"";;;;197;Numquam eos.;Similique eaque.;Hic incidunt.;<p>Aut voluptatem debitis. Provident tenetur reiciendis. Ut voluptatum minima.</p>;<p>In et laborum. Quia cum neque. Officia distinctio odit.</p>;<p>Est quia est. Repudiandae nobis ut. Consequuntur perspiciatis magni.</p>;2025-01-29;2025-02-08;24;status_3;blanditiis;illum;;20.0;2025-01-29 11:16:55 UTC;2025-01-29 11:16:57 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/200;46;"";NIGHT-RESU-2025-01-200;0;6;;;;dicta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;39;;;;;Consequatur hic.;Itaque id.;Fugiat voluptas.;<p>Omnis est cupiditate. Esse autem consequatur. Dolor itaque occaecati.</p>;<p>Qui autem hic. Sint minima repellat. Cupiditate eum fuga.</p>;<p>At molestias rerum. Veniam id placeat. Dolore deserunt repudiandae.</p>;;;;;"";"";"";31.0;2025-01-29 11:16:57 UTC;2025-01-29 11:16:58 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/201;46;"";NIGHT-RESU-2025-01-201;3;3;289 Helaine Camp 33150 Murazikport;30.605149349067887;159.30483170472542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hic sunt est fugit ratione.;Hic sunt est fugit ratione.;Hic sunt est fugit ratione.;;;;;;
202;"";;;;201;Consequatur et.;Ratione natus.;Reprehenderit explicabo.;<p>Id nihil voluptates. Necessitatibus voluptatem illum. Eos amet saepe.</p>;<p>Est error repudiandae. Inventore repudiandae culpa. Dolores facere est.</p>;<p>Voluptas sint deserunt. Tempore commodi mollitia. Aspernatur aut magni.</p>;2025-01-29;2025-02-08;12;status_1;fuga;sit;;31.0;2025-01-29 11:16:58 UTC;2025-01-29 11:16:58 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/202;46;"";NIGHT-RESU-2025-01-202;0;2;;;;nobis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;"";;;;201;Cupiditate ipsum.;Et dolores.;Reiciendis nemo.;<p>Nihil ea debitis. Dolor sed qui. Aut temporibus atque.</p>;<p>Eos reprehenderit et. Porro facilis nesciunt. Consectetur temporibus eos.</p>;<p>Officia assumenda cum. Cum assumenda explicabo. Neque laboriosam veniam.</p>;2025-01-29;2025-02-08;29;status_3;et;magni;;9.0;2025-01-29 11:16:58 UTC;2025-01-29 11:16:58 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/203;46;"";NIGHT-RESU-2025-01-203;0;0;;;;sunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;"";;;;201;Distinctio quia.;Harum consequuntur.;Officia illo.;<p>Non occaecati eos. Magni ratione consequatur. Ipsum provident ratione.</p>;<p>Repellendus corporis accusantium. Non distinctio esse. Perferendis atque molestiae.</p>;<p>Aperiam et quae. Optio suscipit eum. Omnis ab non.</p>;2025-01-29;2025-02-08;22;status_1;repudiandae;animi;;86.0;2025-01-29 11:16:58 UTC;2025-01-29 11:16:58 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/204;46;"";NIGHT-RESU-2025-01-204;0;0;;;;reprehenderit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;32;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;;Qui necessitatibus.;Reiciendis molestias.;Sequi possimus.;<p>Totam exercitationem corrupti. Non exercitationem dolor. Laudantium repellendus aspernatur.</p>;<p>Adipisci nobis ut. Libero recusandae sunt. Qui voluptatem nulla.</p>;<p>Voluptatum sed eaque. Voluptatibus natus excepturi. Deserunt aspernatur culpa.</p>;;;;;"";"";"";40.0;2025-01-29 11:16:58 UTC;2025-01-29 11:17:01 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/205;46;"";NIGHT-RESU-2025-01-205;3;5;430 Littel Fields 88222 West Benjamin;-31.212415683267146;-54.128650665406724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;"";;;;205;Neque suscipit.;Et aut.;Autem soluta.;<p>Quasi voluptatum non. Voluptatibus est qui. Earum perferendis delectus.</p>;<p>Esse corrupti cum. Nostrum laudantium nesciunt. Consequuntur rerum cum.</p>;<p>Sed sint velit. Et consequatur minus. Tempora velit cupiditate.</p>;2025-01-29;2025-02-08;20;status_4;voluptas;nulla;;40.0;2025-01-29 11:17:01 UTC;2025-01-29 11:17:01 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/206;46;"";NIGHT-RESU-2025-01-206;0;2;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;"";;;;205;Qui ipsa.;Magni maxime.;Rerum et.;<p>Autem eveniet consequatur. Voluptas tenetur nostrum. Dolorem assumenda ut.</p>;<p>At distinctio voluptatibus. Sit corrupti cumque. Ut optio veritatis.</p>;<p>Laborum omnis eius. Perferendis in voluptatum. Quis ab deleniti.</p>;2025-01-29;2025-02-08;14;status_3;magnam;aperiam;;98.0;2025-01-29 11:17:01 UTC;2025-01-29 11:17:02 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/207;46;"";NIGHT-RESU-2025-01-207;0;3;;;;suscipit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;"";;;;205;Et nam.;Vitae voluptatibus.;Aliquid numquam.;<p>Sequi voluptas harum. Aut dolore expedita. Nam minima eum.</p>;<p>Est voluptatum voluptatem. Ullam quia est. Numquam alias nisi.</p>;<p>Ullam consequatur adipisci. Sed molestiae et. Modi illum praesentium.</p>;2025-01-29;2025-02-08;19;status_3;reprehenderit;saepe;;66.0;2025-01-29 11:17:02 UTC;2025-01-29 11:17:02 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/208;46;"";NIGHT-RESU-2025-01-208;0;1;;;;sit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;34;;;;;Odio consequatur.;Accusantium soluta.;Eius possimus.;<p>Quis possimus assumenda. Sed vel consequatur. Delectus et veritatis.</p>;<p>Voluptatem quibusdam rem. Magnam incidunt rerum. Aut qui illum.</p>;<p>Blanditiis voluptas unde. Adipisci quas doloremque. In reiciendis vel.</p>;;;;;"";"";"";7.0;2025-01-29 11:17:02 UTC;2025-01-29 11:17:02 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/209;46;"";NIGHT-RESU-2025-01-209;3;0;53666 Zulauf Forks 81691 East Evelyne;30.002749902908164;-17.621493227627866;;;;;Alias voluptatem aut in quam.;Alias voluptatem aut in quam.;Alias voluptatem aut in quam.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;"";;;;209;At velit.;Sint ipsum.;Eveniet dolor.;<p>Ipsa non harum. Cumque nisi eum. Omnis eligendi blanditiis.</p>;<p>Sed omnis ipsa. Nemo consequatur non. Distinctio nulla voluptas.</p>;<p>Consequatur perspiciatis rem. Facere eius velit. Aliquam hic perferendis.</p>;2025-01-29;2025-02-08;27;status_1;placeat;qui;;7.0;2025-01-29 11:17:02 UTC;2025-01-29 11:17:03 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/210;46;"";NIGHT-RESU-2025-01-210;0;5;;;;natus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;"";;;;209;Veniam aperiam.;Voluptas praesentium.;Laborum dicta.;<p>Nostrum ea et. In repudiandae qui. Ipsa facilis fugit.</p>;<p>Officia ut nobis. Rem eaque qui. Magni rem perspiciatis.</p>;<p>Repellat hic necessitatibus. Placeat eos modi. Excepturi explicabo facere.</p>;2025-01-29;2025-02-08;12;status_1;fuga;sit;;22.0;2025-01-29 11:17:03 UTC;2025-01-29 11:17:03 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/211;46;"";NIGHT-RESU-2025-01-211;0;5;;;;nobis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;"";;;;209;Quod eos.;Placeat sunt.;Fugit ipsa.;<p>Velit est magnam. Consequatur est ut. Consequatur cumque unde.</p>;<p>Autem aut et. Perspiciatis quia sunt. Sint facere optio.</p>;<p>Quia voluptate sed. Quod earum et. Consequatur reprehenderit et.</p>;2025-01-29;2025-02-08;12;status_1;fuga;sit;;63.0;2025-01-29 11:17:03 UTC;2025-01-29 11:17:04 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/212;46;"";NIGHT-RESU-2025-01-212;0;3;;;;nobis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;33;;;;;Ut voluptas.;Et nihil.;Porro minima.;<p>Provident aut et. Aut nihil nisi. Corrupti et beatae.</p>;<p>Molestias debitis ab. Est voluptatem cum. Suscipit dolore quibusdam.</p>;<p>Atque labore ut. Expedita excepturi corrupti. Est sed amet.</p>;;;;;"";"";"";83.0;2025-01-29 11:17:04 UTC;2025-01-29 11:17:04 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/213;46;"";NIGHT-RESU-2025-01-213;3;0;3697 Schaefer Path 17331 Krajcikfort;35.186672238518724;160.7918686458749;;;;;;;;;;;;;;;;;Voluptates ea nihil fugiat non.;Voluptates ea nihil fugiat non.;Voluptates ea nihil fugiat non.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;"";;;;213;Enim et.;Corporis distinctio.;In explicabo.;<p>Modi fugiat sunt. Impedit repellat autem. Ex omnis doloremque.</p>;<p>Impedit delectus earum. Nulla facilis quia. Ut officia quas.</p>;<p>Ea eaque ipsa. Sit quia et. Similique enim sed.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;83.0;2025-01-29 11:17:04 UTC;2025-01-29 11:17:06 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/214;46;"";NIGHT-RESU-2025-01-214;0;9;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;"";;;;213;Praesentium saepe.;Veniam vel.;Animi voluptatem.;<p>Explicabo accusamus eum. Placeat sed omnis. Qui est repellat.</p>;<p>Laudantium soluta repellat. Officia blanditiis ipsum. Et voluptatum nam.</p>;<p>Perferendis omnis ut. Sed vel rerum. Nihil qui saepe.</p>;2025-01-29;2025-02-08;19;status_3;reprehenderit;saepe;;75.0;2025-01-29 11:17:06 UTC;2025-01-29 11:17:06 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/215;46;"";NIGHT-RESU-2025-01-215;0;4;;;;sit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;"";;;;213;Provident ipsam.;Cumque accusamus.;Cumque minus.;<p>Dolores corporis laboriosam. Autem cumque neque. Ut ut vitae.</p>;<p>Repudiandae accusantium unde. Animi quasi unde. Illo ad officia.</p>;<p>Fugiat reprehenderit ea. Sapiente aut eos. Harum dicta architecto.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;11.0;2025-01-29 11:17:06 UTC;2025-01-29 11:17:08 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/216;46;"";NIGHT-RESU-2025-01-216;0;8;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;44;;;;;Iure quae.;Vel et.;Sint officiis.;<p>Quis eveniet ex. Inventore et alias. Est ipsum rerum.</p>;<p>Sapiente ut quo. Placeat quibusdam nisi. Et amet exercitationem.</p>;<p>Est iusto et. Ut numquam placeat. Et voluptate iusto.</p>;;;;;"";"";"";38.0;2025-01-29 11:18:12 UTC;2025-01-29 11:18:12 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/217;55;"";NIGHT-RESU-2025-01-217;3;1;191 Jacobi Pines 31178 Taynaview;-37.85816412543376;142.1223550094985;;;;;;;;;;;;;;;;;;;;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;"";;;;217;Voluptate ut.;Ea ab.;Ratione nihil.;<p>A et adipisci. Quia adipisci provident. Qui enim quia.</p>;<p>Ea et libero. Sed est magni. Dolorem dicta magni.</p>;<p>Sint ea temporibus. Iusto est molestiae. Molestiae beatae qui.</p>;2025-01-29;2025-02-08;26;status_0;quia;earum;;38.0;2025-01-29 11:18:12 UTC;2025-01-29 11:18:13 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/218;55;"";NIGHT-RESU-2025-01-218;0;5;;;;ducimus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;"";;;;217;Necessitatibus et.;Aperiam cupiditate.;Aut temporibus.;<p>Adipisci quo eveniet. Qui eveniet cumque. Architecto nemo nihil.</p>;<p>Dolor qui sint. Recusandae id et. Maiores possimus recusandae.</p>;<p>Ut debitis nam. Est totam laudantium. Sit at qui.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;68.0;2025-01-29 11:18:13 UTC;2025-01-29 11:18:13 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/219;55;"";NIGHT-RESU-2025-01-219;0;2;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;"";;;;217;Corporis in.;Accusamus voluptatibus.;Qui non.;<p>Dolorem itaque aut. Repellendus voluptatem voluptatem. Harum exercitationem molestias.</p>;<p>Ipsum sed dolorum. Omnis non et. Autem earum perspiciatis.</p>;<p>Eum nihil ea. Praesentium quaerat ipsa. Id vel asperiores.</p>;2025-01-29;2025-02-08;35;status_4;consectetur;eligendi;;56.0;2025-01-29 11:18:13 UTC;2025-01-29 11:18:14 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/220;55;"";NIGHT-RESU-2025-01-220;0;4;;;;architecto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;45;;;;;Voluptatem ipsa.;Rerum aliquid.;Ut eum.;<p>Aut quia soluta. Perspiciatis enim est. Ut ut veniam.</p>;<p>Saepe fugiat dolores. Quia animi reprehenderit. Quia ipsum possimus.</p>;<p>Animi sunt consequuntur. Soluta numquam voluptas. Dolores dolor blanditiis.</p>;;;;;"";"";"";9.0;2025-01-29 11:18:14 UTC;2025-01-29 11:18:15 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/221;55;"";NIGHT-RESU-2025-01-221;3;3;9680 Predovic Bypass 11678-3345 Luettgenland;75.28266817329032;-90.19533934769558;;;;;;;;;;;;;;;;;;;;;;;;;;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;;;;;;;;;;;;;;;;;;;;;;;;
222;"";;;;221;Est qui.;Laboriosam quis.;Officia blanditiis.;<p>Autem id nihil. Officiis ipsa rerum. Esse aut vel.</p>;<p>Nemo officiis sit. Quas voluptatem sit. Eum fugiat odit.</p>;<p>Repellendus maxime fugiat. Occaecati ab dicta. Exercitationem beatae quaerat.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;9.0;2025-01-29 11:18:15 UTC;2025-01-29 11:18:17 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/222;55;"";NIGHT-RESU-2025-01-222;0;9;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;"";;;;221;Velit reprehenderit.;Odio sunt.;Omnis at.;<p>In doloribus voluptatum. Nostrum alias ut. Ut nisi aliquid.</p>;<p>Nobis nam iste. Consectetur officia error. Sint sit quisquam.</p>;<p>Dolore repellat aut. Voluptatibus consequatur aliquid. Corporis porro omnis.</p>;2025-01-29;2025-02-08;20;status_4;voluptas;nulla;;30.0;2025-01-29 11:18:17 UTC;2025-01-29 11:18:17 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/223;55;"";NIGHT-RESU-2025-01-223;0;1;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;"";;;;221;Blanditiis aspernatur.;Consequatur accusamus.;Quis minus.;<p>Vitae sint libero. Natus quidem impedit. Corrupti nesciunt enim.</p>;<p>Voluptatum rerum laboriosam. Dignissimos reprehenderit reiciendis. Et et similique.</p>;<p>Quia esse officia. Doloribus rerum vero. In fugit omnis.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;39.0;2025-01-29 11:18:17 UTC;2025-01-29 11:18:18 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/224;55;"";NIGHT-RESU-2025-01-224;0;9;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;45;;;;;Ut vel.;Et sit.;Quia velit.;<p>Sit ex ut. Saepe eos dolorem. Fuga natus nobis.</p>;<p>Maiores hic accusamus. Nisi expedita ut. Libero praesentium inventore.</p>;<p>In temporibus dolore. Pariatur ut eius. Dolore sit rerum.</p>;;;;;"";"";"";74.0;2025-01-29 11:18:18 UTC;2025-01-29 11:18:19 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/225;55;"";NIGHT-RESU-2025-01-225;3;2;96034 Carmen Plains 75812 Tremblayfurt;-73.13152485188718;19.65896648878544;;;;;;;;;;;;;;;;;;;;;;;;;;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;;;;;;;;;;;;;;;;;;;;;;;;
226;"";;;;225;Perspiciatis facere.;Laudantium odio.;Exercitationem consequatur.;<p>Doloremque sapiente sint. Laborum consequatur praesentium. Rerum incidunt aut.</p>;<p>Architecto neque et. Praesentium qui qui. Corrupti tempore facere.</p>;<p>Adipisci officia quam. Ullam quo vero. Earum soluta blanditiis.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;74.0;2025-01-29 11:18:19 UTC;2025-01-29 11:18:20 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/226;55;"";NIGHT-RESU-2025-01-226;0;6;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
